figure,name,figurePartId,refs,partNumber,description,quantity,mappedPointers,numericContours,retainedMasks,labelOnly,baselinePointers,addedPointers,remainingExpected,countStatus,reviewRequired,sourceReview,sourceEvidence,remarks,drawing,reviewUrl
"fig-electric-11-1","Console electrical systems","fp-11-1-05","5","49-00013","Dual usb port and 12v connector accessory","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-1.png","/review/figures/fig-electric-11-1"
"fig-electric-11-1","Console electrical systems","fp-11-1-06","6","47-00007","3pos receptacle panel mount","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-1.png","/review/figures/fig-electric-11-1"
"fig-electric-11-1","Console electrical systems","fp-11-1-07","7","68-00122","Heater 12 volt","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-1.png","/review/figures/fig-electric-11-1"
"fig-electric-11-1","Console electrical systems","fp-11-1-08","8","40-00047","Rocker switch spdt","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-1.png","/review/figures/fig-electric-11-1"
"fig-electric-11-1","Console electrical systems","fp-11-1-09","9","40-00004","Switch battery power disconnect","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-1.png","/review/figures/fig-electric-11-1"
"fig-electric-11-1","Console electrical systems","fp-11-1-10","","40-00037","Yellow dome switch","1","0","0","0","0","0","0","1","unmapped","true","Source parts-list remark explicitly says HORN BUTTON (NOT SHOWN). No physical contour fabricated.","Source parts-list remark explicitly says HORN BUTTON (NOT SHOWN). No physical contour fabricated.","HORN BUTTON (NOT SHOWN)","/drawings/ft3w/ft3w-electric-11-1.png","/review/figures/fig-electric-11-1"
"fig-electric-11-2","Overhead controls","fp-11-2-01","1","89-00193","Webasto control dial","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","REPLACEMENT PART WEBASTO OPTION (88-00146)","/drawings/ft3w/ft3w-electric-11-2.png","/review/figures/fig-electric-11-2"
"fig-electric-11-2","Overhead controls","fp-11-2-02","2","40-00011","Hole plug for v-series bk","4","4","4","0","0","1","3","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-2.png","/review/figures/fig-electric-11-2"
"fig-electric-11-2","Overhead controls","fp-11-2-03","3","40-00047","Rocker switch spdt","2","1","1","0","0","1","0","1","shortfall","true","Four rocker-shaped controls are drawn in a 2x2 group, but PDF page49 row3 Qty2 identifies only dome-light switches. The leader targets top-left; no evidence distinguishes which other control is the second dome-light switch. Existing one retained, others withheld.","Four rocker-shaped controls are drawn in a 2x2 group, but PDF page49 row3 Qty2 identifies only dome-light switches. The leader targets top-left; no evidence distinguishes which other control is the second dome-light switch. Existing one retained, others withheld.","DOME LIGHT","/drawings/ft3w/ft3w-electric-11-2.png","/review/figures/fig-electric-11-2"
"fig-electric-11-2","Overhead controls","fp-11-2-04","4","84-00311","A/c dial controller","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","A/C OPTION (88-00256)","/drawings/ft3w/ft3w-electric-11-2.png","/review/figures/fig-electric-11-2"
"fig-electric-11-2","Overhead controls","fp-11-2-05","5","41-00080","Keypad 15 buttons","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-2.png","/review/figures/fig-electric-11-2"
"fig-electric-11-2","Overhead controls","fp-11-2-06","6","68-00032","Heater panel control assy (rd-1-3662-0p)","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-2.png","/review/figures/fig-electric-11-2"
"fig-electric-11-2","Overhead controls","fp-11-2-07","7","85-00012","Bluetooth radio","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","BLUETOOTH RADIO OPTION (88-00011)","/drawings/ft3w/ft3w-electric-11-2.png","/review/figures/fig-electric-11-2"
"fig-electric-11-2","Overhead controls","fp-11-2-10","10","84-00314","A/c dial controler retrofit","1","0","0","0","0","0","0","1","unmapped","true","A/C retrofit controller row has no leader or separate hardware drawing. PDF page49 depicts a dial controller at ref4 but does not identify an additional ref10 contour.","A/C retrofit controller row has no leader or separate hardware drawing. PDF page49 depicts a dial controller at ref4 but does not identify an additional ref10 contour.","CONVERT DIGITAL OLD CONTROLLER INTO DIAL. COMES WITH PROBES. COMES WITH 84-00279","/drawings/ft3w/ft3w-electric-11-2.png","/review/figures/fig-electric-11-2"
"fig-electric-11-2","Overhead controls","fp-11-2-09","","84-00279","A/c controller bezel","1","0","0","0","0","0","0","1","unmapped","true","Source parts-list remark explicitly says NOT SHOWN. No physical contour fabricated.","Source parts-list remark explicitly says NOT SHOWN. No physical contour fabricated.","NOT SHOWN","/drawings/ft3w/ft3w-electric-11-2.png","/review/figures/fig-electric-11-2"
"fig-electric-11-2","Overhead controls","fp-11-2-08","","85-00014","Speaker jensen","2","0","0","0","0","0","0","2","unmapped","true","Source parts-list remark explicitly says BLUETOOTH RADIO OPTION (88-00011) - NOT SHOWN. No physical contour fabricated.","Source parts-list remark explicitly says BLUETOOTH RADIO OPTION (88-00011) - NOT SHOWN. No physical contour fabricated.","BLUETOOTH RADIO OPTION (88-00011) - NOT SHOWN","/drawings/ft3w/ft3w-electric-11-2.png","/review/figures/fig-electric-11-2"
"fig-electric-11-2","Overhead controls","fp-11-2-11","","89-00102","Tt evo 12v diesel - toggle switch","1","0","0","0","0","0","0","1","unmapped","true","Source parts-list remark explicitly says REPLACEMENT SWITCH FOR WEBASTO COOLANT HEATER (NOT SHOWN). No physical contour fabricated.","Source parts-list remark explicitly says REPLACEMENT SWITCH FOR WEBASTO COOLANT HEATER (NOT SHOWN). No physical contour fabricated.","REPLACEMENT SWITCH FOR WEBASTO COOLANT HEATER (NOT SHOWN)","/drawings/ft3w/ft3w-electric-11-2.png","/review/figures/fig-electric-11-2"
"fig-electric-11-3","Fuse box & firewall","fp-11-3-01","1","49-00021","Incliometer","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-3.png","/review/figures/fig-electric-11-3"
"fig-electric-11-3","Fuse box & firewall","fp-11-3-02","2","45-00013","Fuse holder with cover","4","4","4","0","0","1","3","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-3.png","/review/figures/fig-electric-11-3"
"fig-electric-11-3","Fuse box & firewall","fp-11-3-03","3","45-00016","Relay socket with relay","7","7","7","0","0","1","6","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-3.png","/review/figures/fig-electric-11-3"
"fig-electric-11-3","Fuse box & firewall","fp-11-3-04","4","41-00031","Danfoss controller","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-3.png","/review/figures/fig-electric-11-3"
"fig-electric-11-3","Fuse box & firewall","fp-11-3-05","5","43-00012","Ecm hatz","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","Hatz OEM Part","/drawings/ft3w/ft3w-electric-11-3.png","/review/figures/fig-electric-11-3"
"fig-electric-11-3","Fuse box & firewall","fp-11-3-06","6","39-00196","Hatz main relay board assy","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","Hatz OEM Engine Relay Board","/drawings/ft3w/ft3w-electric-11-3.png","/review/figures/fig-electric-11-3"
"fig-electric-11-3","Fuse box & firewall","fp-11-3-07","7","49-00176","Fuse box","2","2","2","0","0","1","1","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-3.png","/review/figures/fig-electric-11-3"
"fig-electric-11-3","Fuse box & firewall","fp-11-3-08","8","49-00306","Mini power distribution module","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-3.png","/review/figures/fig-electric-11-3"
"fig-electric-11-3","Fuse box & firewall","fp-11-3-09","9","45-00020","Sealed contactor","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-3.png","/review/figures/fig-electric-11-3"
"fig-electric-11-3","Fuse box & firewall","fp-11-3-10","10","45-00010","Mega®/ amg safety fuse block with cover, 300a, 32vdc","1","1","1","0","0","1","0","0","match","false","","All expected physical instances have source-backed contours, following printed leaders and visible assembly correspondence. Existing geometry preserved.","","/drawings/ft3w/ft3w-electric-11-3.png","/review/figures/fig-electric-11-3"
"fig-electric-11-3","Fuse box & firewall","fp-11-3-11","11","45-00012","Common busbar","2","1","1","0","0","1","0","1","shortfall","true","Only leader-11 long busbar at left is identifiable as this part. Large foreground junction illustrations are not safely interchangeable with busbar identity.","Only leader-11 long busbar at left is identifiable as this part. Large foreground junction illustrations are not safely interchangeable with busbar identity.","","/drawings/ft3w/ft3w-electric-11-3.png","/review/figures/fig-electric-11-3"
"fig-electric-11-3","Fuse box & firewall","fp-11-3-12","12","49-00069","Junction block stud","3","1","1","0","0","1","0","2","shortfall","true","Reference12 points to the right foreground junction assembly with four disconnected existing contour fragments, all one physical instance. Other stud/connector shapes vary and do not establish which two additional Qty3 assemblies share the row identity.","Reference12 points to the right foreground junction assembly with four disconnected existing contour fragments, all one physical instance. Other stud/connector shapes vary and do not establish which two additional Qty3 assemblies share the row identity.","","/drawings/ft3w/ft3w-electric-11-3.png","/review/figures/fig-electric-11-3"
